S,E,I,R,M,epiweek
28994921.47446638,264.85714285714283,554.3072893472169,128.59919665391473,11.761904761904761,202014
28994744.541327663,300.9406416431817,667.228979348758,153.69885931779135,14.590192027664592,202014
28994518.90371907,361.3627564712684,781.0067302174964,201.7883854724221,17.93840876624867,202014
28994277.5462866,408.38024799869214,718.765493845937,454.25799465746184,22.049976894342265,202014
28993993.990904972,471.979591017418,813.0881020886873,574.8767704570319,27.064631464167228,202014
28993669.233805522,543.8782496555591,981.8751390127824,653.1049198510848,32.90788595739638,202014
28993299.950745445,622.5473799866161,1157.731650077946,761.0472062585154,39.723018233700756,202014
28992914.00017539,683.8691928649445,1407.3741246724658,827.9707600165145,47.785747058635124,202015
28992471.848166436,764.33682178564,1558.6760418803915,1029.0298856431261,57.1090842590826,202015
28991986.407581814,846.5387579627616,1634.288153479701,1346.6224060966188,67.14310065168125,202015
28991471.524571426,920.5567019473029,1808.2503432416786,1602.697483210413,77.97090017618379,202015
28990856.251749277,1044.5292075608104,1997.2754458949125,1893.013742384245,89.92985488499141,202015
28990235.744452544,1123.6021877888547,2178.8372304783406,2239.747742550669,103.0683866411527,202015
28989584.027507093,1196.5180430613493,2405.746513593428,2577.212071209927,117.49586504547706,202015
28988919.02131502,1251.261734044561,2653.603022235414,2924.0100277859488,133.10390091820975,202016
28988243.16499074,1291.9811289214244,2789.027724277325,3406.8079889398055,150.01816712448073,202016
28987531.358911812,1344.9909251633376,2923.8675599410767,3912.550166516437,168.23243657167163,202016
28986778.63270695,1409.4342294795524,3065.490075730752,4439.539404003674,187.90358384135806,202016
28985999.749593154,1469.1151906301657,3207.260734918871,4995.635191579315,209.23928972486308,202016
28985198.94037638,1522.8909022615937,3415.2199999737477,5511.943348400964,232.005372992057,202016
28984404.341277435,1549.6971076236114,3493.1826771673564,6177.911959782769,255.86697799606742,202016
28983604.187153693,1570.3174355218441,3589.1817672486573,6836.871023779158,280.44261976140484,202017
28982797.280613072,1587.9290176981158,3657.7745757913726,7532.427688322978,305.5881051216342,202017
28981968.225787614,1616.7390683046951,3820.06919990039,8144.296325165375,331.669619020461,202017
28981124.942949075,1644.457189080466,3853.999393027361,8899.054273788424,358.54619503248335,202017
28980239.08350402,1696.4046471178985,4112.247480780741,9446.807056375479,386.4573117096532,202017
28979366.635698576,1715.8758400830154,4166.696141638507,10216.55082932516,415.24149038350504,202017
28978548.30634013,1684.8637608000868,4187.35573863751,11016.388263561063,444.08589687916395,202017
28977691.58405922,1696.0462403725085,4171.194385554456,11849.356599181046,472.81871567925884,202018
28976886.22484464,1662.6046645605666,4192.065652077562,12638.631440944471,501.47339778759766,202018
28976050.327307552,1667.2810160154902,4358.733887929499,13273.886435880553,530.7713526309799,202018
28975195.697889637,1684.1066912279184,4407.356294231763,14033.043937913306,560.7951869966903,202018
28974363.171017215,1677.4918053294195,4553.321098773302,14695.515834022111,591.5002446692695,202018
28973509.121110532,1689.8057020573413,4595.027000260246,15464.212047985764,622.8341391734959,202018
28972635.413539402,1712.4985577751324,4594.908314772062,16283.87579097296,654.3037970855762,202018
28971735.423177227,1747.0122684899338,4601.837636076172,17110.93229411832,685.7946240973441,202019
28970835.054596394,1767.7959795895176,4539.264308451275,18021.794246038215,717.0908695347415,202019
28969891.657770894,1814.3116491624182,4483.629736421783,18943.42510276498,747.9757407644678,202019
28968967.920983747,1826.6995865176834,4386.282774928924,19921.756228046746,778.3404267676779,202019
28968045.042340167,1834.165259380973,4379.2958450958495,20814.13538745063,808.361167911292,202019
28967086.787031356,1867.1616976862474,4458.427500966008,21630.479794158633,838.1439758378597,202019
28966075.507867135,1929.4982393345124,4614.33521051039,22393.760765539388,867.8979174865924,202019
28965079.36323276,1954.971553940121,4699.282422163294,23249.342047626593,898.0407435152243,202020
28964062.779752314,1986.3520087746654,4768.3998188304895,24135.02517006683,928.4432500187892,202020
28963023.098778743,2023.6392007650522,4845.293434768533,25030.149233235054,958.8193524923232,202020
28961935.482190955,2084.0732021869394,4930.444285448345,25941.976328496727,989.0239929195818,202020
28960891.906690326,2086.2207863599506,5086.469309066065,26796.745890292823,1019.6573239640811,202020
28959823.38730284,2106.7414509511173,5149.751142797687,27749.556902184162,1051.5632012367937,202020
28958620.516937826,2225.275640770595,5251.332745377627,28699.309015178238,1084.5656608564352,202020
28957482.1627467,2245.5122396497154,5251.282442090196,29784.149206492024,1117.8933650762076,202021
28956327.620188065,2269.92175521321,5168.743769604274,30963.766169510658,1150.9481176184604,202021
28955145.43265182,2307.9620288381375,5285.928784768635,31957.873578353494,1183.802956228849,202021
28953967.211911682,2327.903907848243,5403.344028157052,32965.564359650954,1216.9757926725251,202021
