S,E,I,R,M,epiweek
3017565.682923855,79.42857142857142,116.05704881268078,38.1171701901035,4.7142857142857135,202015
3017521.307732379,83.04799796912789,112.1893630612883,81.98467568457068,5.470230906490259,202015
3017471.257375953,89.86277470759508,115.68843175321072,120.91273039221068,6.278687194826924,202015
3017419.9533691155,94.78971149980094,120.29376158204876,161.82657328249354,7.136584520710232,202015
3017365.2510531456,100.48377090975902,126.77883210657558,203.4199996616279,8.066344177112047,202015
3017313.251632686,101.87701489983276,127.53623215572165,252.2693709788557,9.065749280359201,202015
3017258.1004001177,105.10281547415578,133.5214674392832,297.11246698707436,10.162849982137756,202015
3017204.4422286563,105.87120872959939,141.1761867977063,341.1068138900784,11.403561926798613,202016
3017139.103331138,115.59606978794758,151.6803795471303,384.88429709937606,12.735922428338586,202016
3017073.7692363234,121.59761909474919,156.8055333183597,437.6883351268851,14.139276137088649,202016
3017011.6574088666,122.69520423223841,161.88673463546235,492.1660859915827,15.594566274671505,202016
3016950.869606248,122.24775809888564,170.53586503379586,543.1763938061705,17.170376813361322,202016
3016886.23775327,124.91884554302143,175.9140703679608,598.1157208553826,18.813609963377925,202016
3016821.085316769,126.78869664195665,175.11366336129896,660.6035252411692,20.408797986543945,202016
3016754.9998679003,128.55001575270813,171.0771195126271,727.3937006970482,21.979296137358798,202017
3016673.078258675,142.61367650119163,176.0164386046639,788.7223064923742,23.569319726581114,202017
3016605.577818671,139.3200679353501,176.18216635625424,857.7292229171951,25.190724120353238,202017
3016508.331293234,161.04857527046238,165.41513032880638,942.4576182809424,26.74738288577845,202017
3016395.6713739973,186.61295451460978,170.26895827914342,1023.1562323424333,28.29048086645256,202017
3016284.5265695346,200.7771560178562,180.71501914178842,1108.0712986884537,29.9099566174726,202017
3016176.6538413446,206.76063139282343,175.97266138773662,1213.0651515048446,31.547714370335804,202017
3016074.1296299747,206.36271644269044,186.42357871398335,1303.8897670914942,33.19430777764662,202018
3015967.5323686507,209.1789919180856,193.47223933454995,1398.9531447501708,34.86325534724615,202018
3015865.033044852,207.88022086829167,213.56143794686716,1480.8934719166728,36.63182441736272,202018
3015759.7733519995,208.66166545781,215.652740086299,1581.4226648949,38.48957756302261,202018
3015659.1328318818,205.55312066022142,221.34900111210763,1677.5906329517331,40.37441339558664,202018
3015555.837331831,205.71384989302564,237.94546869998968,1762.1455105756847,42.35783900194134,202018
3015455.6865269085,203.53518951437667,260.1766562726409,1840.0945305770595,44.50709672897762,202018
3015352.16871887,204.6494411219521,271.36895825212594,1929.0170694077158,46.79581235006049,202019
3015258.717010791,197.3589969861005,280.47841752127863,2018.2634778559777,49.18209684730782,202019
3015166.121052279,192.15121061143915,281.88707696625113,2112.2272532370303,51.613406907718506,202019
3015067.6063538836,193.43679877591032,272.00548384616235,2216.8439524404416,54.107411055728605,202019
3014965.0586373983,197.1033753504062,252.06730497628075,2333.1944756473813,56.576206629449146,202019
3014869.615626218,194.06737550200288,257.2167687779687,2424.1152165386184,58.985012965358464,202019
3014777.6609476525,189.27849832493092,252.33716339173324,2523.3320592367254,61.391331396020725,202019
3014654.652317147,210.5388939795371,242.6957259007221,2632.3058849366103,63.80717803830416,202020
3014567.9143916736,195.27799454759966,256.4324820118612,2718.058668311809,66.31646345743616,202020
3014457.174773636,205.04989569146764,275.5481996767562,2797.389739951193,68.83739104694463,202020
3014379.2894794373,184.78244372220308,275.20585060277665,2893.305621655456,71.41660458447461,202020
3014308.960518492,166.49914127387862,265.3130469594371,2989.233957973888,73.99333530321081,202020
3014238.245478831,155.63968466139372,248.46032831447593,3085.186395469446,76.46811272580224,202020
3014157.5036274623,156.7688052292302,227.2759867857108,3183.590892116826,78.86068840810432,202020
3014067.383105686,165.26498041834165,238.00495135494393,3252.1802277909537,81.16673475177679,202021
3013985.4750460857,163.9011482599278,248.18275052861063,3322.9853845667594,83.45567056089504,202021
3013896.31900217,168.73180978141377,257.03723698340804,3396.219500355871,85.69245071088363,202021
3013809.1178663033,169.95806818151357,258.58082474023666,3478.3894529106087,87.95378786626046,202021
3013679.1666545956,204.14669040278986,264.4604051009215,3565.9263388778577,90.29991102490384,202021
3013563.773198678,213.27867418691855,264.5144909678007,3669.803473189028,92.63016297993711,202021
3013439.748308844,225.03259976361068,245.2917319250437,3799.1149859926854,94.81237347664947,202021
3013315.257571688,232.53881207749347,241.6352980545892,3917.7798946604444,96.78842352148482,202022
3013190.303193434,237.64614779743053,223.4721936477169,4053.967098578246,98.61136654446985,202022
3013055.533665623,248.54554893719026,217.48546932164456,4182.094686769839,100.3406293501482,202022
3012928.0674887616,249.44351266586764,238.0087338480211,4286.4949297546045,101.98533497192662,202022
3012781.3247856423,265.1068707682437,259.9941502816093,4393.893884768875,103.68030854097397,202022
3012623.3827852933,283.186716370568,279.66579902751016,4512.127868187738,105.63683112284387,202022
3012451.405241431,305.08890092037285,304.11655721328816,4635.634510075048,107.75479036201577,202022
3012298.673799444,302.6008320491313,305.7381684024348,4787.157274431201,109.82992567524269,202023
3012125.5266765114,317.2863231853207,319.05220012258883,4930.377242200217,111.75755798229783,202023
3011933.7169057336,340.8287474499894,339.86893179534303,5075.922741162397,113.66267386037778,202023
3011738.89317519,357.1824201011223,358.12297438403806,5234.087903023798,115.71352730285287,202023
3011529.630025587,378.28012270934,378.01881028701496,5400.019978143817,118.05106327478948,202023
3011321.1263438994,390.14639499768583,392.16453626345094,5579.961793827754,120.6009310137433,202023
3011082.37668291,421.19476385630935,419.8277702688248,5757.381973842255,123.21880912443521,202023
3010850.067589169,434.44926155420916,436.7627430863769,5956.833035680403,125.887370512201,202024
3010597.3305560383,458.4945037191851,461.44231525349437,6158.203615221461,128.5290097697778,202024
3010335.712789999,479.740083111084,483.6570564119264,6373.644105883007,131.24596459744475,202024
3010065.692140846,498.93177840474726,503.25292873782087,6602.091281701712,134.03187031223197,202024
3009810.9126015757,498.1272448985329,507.05679034940744,6851.034817482217,136.86854569649051,202024
3009488.20478047,551.60803928269,549.9451096038412,7074.426691789805,139.81537885581773,202024
3009160.5815344406,587.2328209262774,586.1442450207879,7327.252295623596,142.78910399099414,202024
3008829.399274606,611.143069274959,616.3881764767543,7601.303098770732,145.7663808740737,202025
3008479.9821594767,639.6904659450478,647.4814225624165,7888.031010848852,148.81494116916687,202025
3008137.503087408,650.9573727191552,661.9909711430915,8201.540736104855,152.0078326270007,202025
3007766.377038406,680.3239232556898,689.8379217498622,8511.973517187873,155.48759940225284,202025
3007410.9895637655,685.7688489127626,733.8952443939324,8814.04083560378,159.30550732573053,202025
3007004.2967879144,728.6565724214745,751.9233515618239,9155.894794293117,163.228493810743,202025
3006597.9147994793,754.0087946326514,770.5150683575788,9514.218476739365,167.34286079246237,202025
3006189.7528357785,770.4544122289885,786.5777218797896,9885.513523342408,171.70150677166777,202026
3005755.2154032993,801.0834628282091,813.8639977976516,10257.706827677966,176.13030839826092,202026
3005318.003985931,821.3243516705709,835.7738389295026,10648.12096569452,180.77685777554382,202026
3004843.7485870793,862.6949334770051,875.1066863740369,11036.938341215922,185.5114518550629,202026
3004362.0740536973,893.0301293507848,907.4480145858481,11451.489055386804,189.95874698092607,202026
3003850.4290500483,934.7567327913284,950.1661083787047,11874.258375212945,194.3897335705529,202026
3003357.336417575,945.6707372699279,1027.271608277159,12274.510814876827,199.21042200306186,202026
3002849.285343016,962.4501034992464,1017.1184616359484,12770.822918180145,204.3231736701718,202027
3002339.2999675497,973.8647190114766,1011.6669267532121,13269.608991955216,209.55939473181502,202027
3001817.161267906,990.3727155235418,1020.4070323031727,13761.285461342162,214.7735229265636,202027
3001292.158485889,1002.4359549291755,1030.325011883716,14259.043828834529,220.03671846497681,202027
3000726.176782114,1042.080953858171,1064.379660446101,14746.093265571395,225.26933801158478,202027
3000210.695207088,1024.9706620222137,1012.7931232895875,15325.209033355795,230.33197424563943,202027
2999679.103942213,1028.4303503219555,1041.0766987259694,15819.955193368563,235.43381537159274,202027
2999126.6996030444,1046.6894859046267,1067.6456524886291,16322.36305021642,240.60220834719604,202028
2998585.235187339,1048.6626709030247,1076.3903144207684,16847.915551749662,245.79627558889413,202028
2998047.0078411675,1047.1181816820706,1077.673467106792,17381.09255576446,251.1079542805923,202028
2997470.5596120837,1076.4644683386696,1103.7998263557113,17896.810527702622,256.3655655205526,202028
2996859.820434637,1121.0654262866874,1146.8355937668323,18414.941297908965,261.3372474020279,202028
2996276.818177904,1125.348282430175,1157.2470801137463,18978.485095255135,266.1013642979447,202028
2995632.9776909826,1176.037290662425,1201.0665020069607,19523.202208227693,270.71630812128984,202028
2995017.347912794,1183.6467910039755,1216.1954867475754,20111.543361305,275.2664481502548,202029
2994401.83619022,1188.4780445057604,1214.7129808971397,20719.137752003633,279.83503237458234,202029
2993757.219708059,1214.02049064793,1244.1397617336715,21304.260693611603,284.3593459488898,202029
2993156.9661029032,1194.2157982075946,1257.5978440424315,21906.35498941863,288.86526542945165,202029
2992526.704990976,1205.9575659314844,1283.4862186314142,22494.315613297083,293.53561116530983,202029
2991907.373851947,1203.1040035708697,1220.5814568650928,23174.539279221248,298.4014083971653,202029
2991263.961789515,1221.5191126181544,1250.0102512381839,23765.297420650466,303.21142597988745,202029
2990612.4871200277,1238.6371920244057,1272.9669323303233,24372.149400272072,307.7593553472402,202030
2989943.54951263,1262.4945939078787,1298.6454675514576,24987.001790323568,312.3086355890881,202030
2989268.276454962,1281.5468782727874,1319.9979329971875,25617.058495304176,317.12023846602244,202030
2988587.394342293,1297.1802257596264,1337.9663777767491,26259.40812876703,322.050925405751,202030
2987902.540016464,1309.4877595356738,1352.2133405558427,26912.70646704261,327.05241640384423,202030
2987175.4394415054,1350.2267127648606,1390.5087219114382,27555.533853472,332.2912703483713,202030
2986461.936267444,1363.45471607236,1407.2064208269537,28233.72919679323,337.67339886574604,202030
2985754.0757285985,1366.7134595677742,1414.4869917130754,28925.643586585036,343.08023353795784,202031
2985003.9697677647,1402.0857922668135,1448.5531762825142,29600.834376209878,348.5568874783282,202031
2984225.092204008,1445.7592151320698,1490.387347302846,30288.41467862175,354.3465549377009,202031
2983472.679495446,1450.4931743217724,1500.0201804573896,31020.362835793025,360.4443139840953,202031
2982726.0950809894,1448.8558023754977,1519.385842606259,31742.976274321107,366.6869997099733,202031
2981977.6257387185,1448.7898487398902,1510.7812292677042,32493.617215622595,373.18596765318176,202031
2981273.39025857,1411.8881141267484,1353.6078292679583,33385.33397377988,379.77982425695774,202031
2980530.0564804836,1424.1021868267005,1428.3689688758889,34034.967181343934,386.50518247146505,202032
2979770.096552574,1443.776340270858,1473.696824262839,34722.894281841334,393.5360010523671,202032
2979034.918936403,1435.416730624365,1481.2142115744448,35451.50488741569,400.94523398417624,202032
2978243.81878129,1474.6266137389014,1520.303167130606,36156.39450405648,408.8569337857236,202032
2977491.510300107,1466.9117003347856,1518.0206034669,36910.435064815465,417.1223312777277,202032
2976691.355866295,1500.2136571231867,1549.276397119339,37637.88763252366,425.2664469403335,202032
